Category,Name,Material,Quantity,TotalLength,TotalArea,TotalVolume
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213545,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213546,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213547,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213548,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213549,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213550,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213551,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213552,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213553,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213554,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213555,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213556,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213557,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213558,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213559,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213560,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213561,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213562,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213563,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213564,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213565,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213566,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213567,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:213568,Wood,1,2505.193761,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327082,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327083,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327084,Wood,1,4200.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327085,Wood,1,4200.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327092,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:327093,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:330921,Wood,1,3950.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:330922,Wood,1,3950.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331387,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331388,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331736,Wood,1,5800.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331737,Wood,1,5800.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331851,Wood,1,5185.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:331852,Wood,1,5185.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:332230,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:332231,Wood,1,3550.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:332282,Wood,1,2575.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:332283,Wood,1,2575.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:343829,Wood,1,1850.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:343830,Wood,1,1850.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:383847,Wood,1,5386.969282,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:383848,Wood,1,5386.969282,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:383991,Wood,1,2575.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:25 X 200mm:25 X 200mm:383992,Wood,1,2575.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339142,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339162,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339164,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339184,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339205,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339488,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339489,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339839,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339842,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:339844,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341007,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341008,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341009,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341010,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341011,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341012,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341013,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341016,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341017,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341018,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341052,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341053,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341054,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341055,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341056,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341057,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341090,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341091,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341092,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341195,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341196,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341197,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341198,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341199,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341200,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341201,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341204,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341205,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341206,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341211,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341212,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341213,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341214,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341215,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341216,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341219,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341220,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341221,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341248,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341249,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341250,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341251,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341252,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341253,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341254,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341257,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341258,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341259,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341264,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341265,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341266,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341267,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341268,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341269,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341272,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341273,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341274,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341380,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341382,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341385,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341386,Metal - Aluminum,1,1115.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341389,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341390,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341391,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341396,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341397,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341398,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341399,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341400,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341401,Metal - Aluminum,1,1015.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341505,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341506,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341507,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341508,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341509,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341510,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341511,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341514,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341515,Metal - Aluminum,1,1240.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341516,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341521,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341522,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341523,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341524,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341525,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341526,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341527,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341530,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341531,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341532,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341537,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341538,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341539,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341540,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341541,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341542,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341545,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341546,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341547,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341552,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341553,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341554,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341555,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341556,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341557,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341558,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341561,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341562,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341563,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341568,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341569,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341570,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341571,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341572,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341573,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341576,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341577,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341578,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341583,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341584,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341585,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341586,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341587,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341588,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341589,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341592,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341593,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341594,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341599,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341600,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341601,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341602,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341603,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341604,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341607,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341608,Metal - Aluminum,1,270.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341609,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341612,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341613,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341614,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341615,Metal - Aluminum,1,134.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341618,Metal - Aluminum,1,760.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341619,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341620,Metal - Aluminum,1,84.090909,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341625,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341626,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341627,Metal - Aluminum,1,1290.0,0.0,0.0
OdIfc2x3::IfcMember,Rectangular Mullion:50 x 150mm:50 x 150mm:341628,Metal - Aluminum,1,760.0,0.0,0.0
